url,title,channel,video_name,day,month,year,category,content
http://globoplay.globo.com/v/4634935/,Gravação mostra discussão de um plano de fuga para Nestor Cerveró,Bom dia Brasil,10,26,11,2015,journal,politics
http://globoplay.globo.com/v/4634875/,Senado decide manter Delcídio do Amaral preso,Bom dia Brasil,11,26,11,2015,journal,politics
http://globoplay.globo.com/v/4634866/,STF nega qualquer influência de Delcídio para tentar livrar Nestor Cerveró,Bom dia Brasil,12,26,11,2015,journal,politics
http://www.foxsports.com.br/videos/574716483755-clima-quente-na-vila-simon-analisa-polemicas-de-santos-x-palmeiras-veja,Clima quente na Vila! Simon analisa polêmicas de Santos x Palmeiras. Veja!,Fox Sports,13,26,11,2015,sports,sports
http://www.foxsports.com.br/videos/574707779580-tiazinha-vidente-acerta-placar-da-1%C2%AA-partida-da-decisao-e-frustra-palmeirenses,Tiazinha vidente' acerta placar da 1ª partida da decisão e frustra palmeirenses,Fox Sports,14,26,11,2015,sports,sports
http://www.foxsports.com.br/videos/574702147972-de-olho-na-decisao-dorival-diz-que-poupara-titulares-contra-o-vasco,"De olho na decisão, Dorival diz que poupará titulares contra o Vasco",Fox Sports,23,26,11,2015,sports,sports
http://www.foxsports.com.br/videos/574522947764-melhores-momentos-de-santos-1-x-0-palmeiras-pela-final-da-copa-do-brasil,Melhores momentos de Santos 1 x 0 Palmeiras pela final da Copa do Brasil,Fox Sports,24,26,11,2015,sports,sports
http://globoplay.globo.com/v/4634684/,Ricardo Oliveira reclama agressão de Jackson em Santos x Palmeiras,Globo Esporte,26,26,11,2015,sports,sports
http://g1.globo.com/pb/paraiba/bom-dia-pb/videos/t/edicoes/v/encontro-da-musica-nacional-de-raiz-acontece-em-campina-grande/4635164/,Encontro da Música Nacional de Raiz acontece em Campina Grande,Bom dia PB,25,26,11,2015,journal,funny
http://g1.globo.com/pb/paraiba/bom-dia-pb/videos/t/edicoes/v/cerca-de-300-mil-paraibanos-estao-com-contas-de-energia-atrasadas/4635183/,Cerca de 300 mil paraibanos estão com contas de energia atrasadas,Bom dia PB,15,26,11,2015,journal,economy
http://g1.globo.com/pb/paraiba/bom-dia-pb/videos/t/edicoes/v/veja-dicas-para-fazer-compras-vantajosas-durante-a-black-friday/4635184/,Veja dicas para fazer compras vantajosas durante a Black Friday,Bom dia PB,22,26,11,2015,journal,economy
http://g1.globo.com/pb/paraiba/bom-dia-pb/videos/t/edicoes/v/calor-tem-influenciado-floracao-dos-ipes-em-campina-grande-e-joao-pessoa/4635127/,Calor tem influenciado floração dos ipês em Campina Grande e João Pessoa,Bom dia PB,28,26,11,2015,journal,nature
http://g1.globo.com/pb/paraiba/bom-dia-pb/videos/t/edicoes/v/acoes-de-conscientizacao-tem-ajudado-a-dimimuir-os-casos-de-dengue-em-jp/4635147/,Ações de conscientização têm ajudado a dimimuir os casos de dengue em JP,Bom dia PB,27,26,11,2015,journal,health
https://www.youtube.com/watch?v=8wi8v5IFN-4,Discussões de Internet | Nerdologia 109,Nerdologia,3,27,11,2015,nerd,documentary
https://www.youtube.com/watch?v=zRTNCHbVY4s,A origem do Estado Islâmico,TV Estadão,5,27,11,2015,journal,history
http://g1.globo.com/pb/paraiba/bom-dia-pb/videos/t/edicoes/v/kako-marques-continua-maratona-de-exercicios-no-projeto-la-vem-o-verao/4637758/,Kako Marques continua maratona de exercícios no projeto 'Lá Vem o Verão',Bom dia PB,2,27,11,2015,journal,health
http://g1.globo.com/pb/paraiba/bom-dia-pb/videos/t/edicoes/v/policial-e-dois-suspeitos-sao-baleados-em-tiroteio-em-joao-pessoa/4637738/,Policial e dois suspeitos são baleados em tiroteio em João Pessoa,Bom dia PB,4,27,11,2015,journal,police
http://g1.globo.com/pb/paraiba/bom-dia-pb/videos/t/edicoes/v/empresa-organiza-gincana-para-colaborar-com-campanha-natal-sem-fome-em-jp/4637775/,Empresa organiza gincana para colaborar com campanha 'Natal sem Fome' em JP,Bom dia PB,1,27,11,2015,journal,charity
http://g1.globo.com/pb/paraiba/bom-dia-pb/videos/t/edicoes/v/saiba-os-direitos-do-consumidor-nas-compras-do-black-friday/4637798/,Saiba os direitos do consumidor nas compras do Black Friday,Bom dia PB,6,27,11,2015,journal,economy
http://g1.globo.com/pb/paraiba/bom-dia-pb/videos/t/edicoes/v/veja-as-opcoes-de-lazer-para-o-fim-de-semana-em-campina-grande-e-joao-pessoa/4637732/,Veja as opções de lazer para o fim de semana em Campina Grande e João Pessoa,Bom dia PB,7,27,11,2015,journal,news
https://www.youtube.com/watch?v=DWWDCpr-L_Q,"Hoje no TecMundo (23/11/2015) — Mega ""Fake"" HD, usuários do Popcorn Time rastreados e mais",TecMundo,10,27,11,2015,nerd,news
https://www.youtube.com/watch?v=yTQfan4NyFM,Moto X Force [Análise] - TecMundo,TecMundo,11,27,11,2015,nerd,analysis
https://www.youtube.com/user/lista10devolta,10 motivos pra não comemorar antes da hora,Lista10,,27,11,2015,nerd,funny
https://www.youtube.com/watch?v=qzMo-nkHsSM,10 truques de mágica que deram errado,Lista10,14,27,11,2015,nerd,funny
https://www.youtube.com/watch?v=K76DD__q-hY,Os 10 maiores motoqueiros em fazer vergonha,Lista10,15,27,11,2015,nerd,funny
https://www.youtube.com/watch?v=iK2Q6j7XDS8,Olhar Digital - Mitos e verdades sobre baterias de celular.,OlharDigital,16,27,11,2015,nerd,news
https://www.youtube.com/watch?v=KOmDZ-hsc2s,Olhar Digital - Smartphones à prova d'água realmente funcionam debaixo d'água?,OlharDigital,18,27,11,2015,nerd,news
http://globoplay.globo.com/v/4642732/,Transportes aumentam emissão de gases do efeito estufa do Brasil,Bom Dia Brasil,1,30,11,2015,journal,nature
http://globoplay.globo.com/v/4642757/,Representantes de quase 200 países participam da cerimônia de abertura da COP 21,Bom Dia Brasil,2,30,11,2015,journal,nature
http://globoplay.globo.com/v/4642766/,Aumento do desmatamento da Amazônia pode comprometer propostas do Brasil na COP 21,Bom Dia Brasil,3,30,11,2015,journal,nature
http://globoplay.globo.com/v/4642818/,STF decide que André Esteves e chefe de gabinete de Delcídio vão continuar presos,Bom Dia Brasil,4,30,11,2015,journal,politics
http://globoplay.globo.com/v/4642928/,Milhões de brasileiros fazem doações para vítimas da tragédia ambiental em Mariana (MG),Bom Dia Brasil,5,30,11,2015,journal,charity
http://globoplay.globo.com/v/4642899/,Última rodada do Brasileirão vai definir vaga na libertadores e três rebaixados,Bom Dia Brasil,6,30,11,2015,journal,sports
https://www.youtube.com/watch?v=8nIbbralASw,LG Prime 2 [Análise] - TecMundo,TecMundo,8,30,11,2015,nerd,analysis
https://www.youtube.com/watch?v=HcpDuTLIyWg,"Hoje no TecMundo (26/11/2015) - Black Friday, Raspberry Pi Zero e abandono da AMD",TecMundo,9,30,11,2015,nerd,economy
https://www.youtube.com/watch?v=bqq1UQGZcv0,Os 10 tombos mais engraçados em piscinas,Lista10,10,30,11,2015,nerd,funny
https://www.youtube.com/watch?v=0EansuPy3bo,10 hérois da vida real,Lista10,11,30,11,2015,nerd,funny
https://www.youtube.com/watch?v=aDDeyhfltpc,10 cães que não gostam nem um pouco de banho,Lista10,12,30,11,2015,nerd,funny
https://www.youtube.com/watch?v=b6U0W3eXr3k,"Melhores jogos Casuais e Puzzle de 2015 para Android, iPhone e Windows Phone - Baixaki",TecMundo,13,30,11,2015,nerd,games
https://www.youtube.com/watch?v=aAnyPvMiUHk,Notebook Acer Aspire R11 [Análise] - TecMundo,TecMundo,14,30,11,2015,nerd,analysis
https://www.youtube.com/watch?v=Fa1L6QAwGco,5 coisas que podem ser hackeadas e você não sabia - TecMundo,TecMundo,15,30,11,2015,nerd,news
https://www.youtube.com/watch?v=Wrj1BzV_5h0,Conheça todos os celulares da Motorola e descubra qual é o melhor para você – TecMundo,TecMundo,16,30,11,2015,nerd,news
https://www.youtube.com/watch?v=PHWh8kTkRT8,Melhores do ano 2015: Smartphone super top de linha (até R$ 5 mil) – TecMundo,TecMundo,17,30,11,2015,nerd,news
